TITLE = "FEHM V3.3.0lin 18-01-19 QA:NA  07/06/2018  10:13:46 # run.dat"
VARIABLES = "node" "Liquid Pressure (MPa)" "Temperature (<sup>o</sup>C)"
ZONE T ="Simulation time   0.00000000    days"
 0000015806    11.0785804    51.1203886
 0000015807    11.0785772    51.1236495
 0000015808    11.0785714    51.1316835
 0000015809    11.0785607    51.1522233
 0000015810    11.0785467    51.1911452
 0000015811    11.0785500    51.1869060
 0000015812    11.0785639    51.1484719
 0000015813    11.0785746    51.1282499
 0000015814    11.0785804    51.1203886
 0000015815    11.0785835    51.1172277
 0000015816    11.0785854    51.1158373
 0000015817    11.0785865    51.1151874
 0000015818    11.0785873    51.1148759
 0000015819    11.0785878    51.1147258
 0000015820    11.0785882    51.1146539
 0000015821    11.0785884    51.1146196
 0000015822    11.0785886    51.1146035
 0000015823    11.0785887    51.1145960
 0000015824    11.0785888    51.1145925
 0000015825    11.0785888    51.1145909
 0000015826    11.0785889    51.1145902
 0000015827    11.0785889    51.1145899
 0000015828    11.0785889    51.1145897
 0000015829    11.0785889    51.1145897
 0000015830    11.0785889    51.1145896
 0000015831    11.0785889    51.1145896
 0000015832    11.0785889    51.1145896
 0000015833    11.0785889    51.1145896
 0000015834    11.0785889    51.1145896
 0000015835    11.0785889    51.1145896
 0000015836    11.0785889    51.1145896
 0000015837    11.0785889    51.1145896
 0000015838    11.0785889    51.1145896
 0000015839    11.0785889    51.1145896
 0000015840    11.0785889    51.1145896
 0000015841    11.0785889    51.1145896
 0000015842    11.0785889    51.1145896
 0000015843    11.0785889    51.1145897
 0000015844    11.0785889    51.1145897
 0000015845    11.0785889    51.1145899
 0000015846    11.0785889    51.1145902
 0000015847    11.0785888    51.1145909
 0000015848    11.0785888    51.1145925
 0000015849    11.0785887    51.1145960
 0000015850    11.0785886    51.1146035
 0000015851    11.0785884    51.1146196
 0000015852    11.0785882    51.1146539
 0000015853    11.0785878    51.1147258
 0000015854    11.0785873    51.1148759
 0000015855    11.0785865    51.1151874
 0000015856    11.0785854    51.1158373
 0000015857    11.0785835    51.1172277
 0000015858    11.0785804    51.1203886
 0000015859    11.0785746    51.1282499
 0000015860    11.0785639    51.1484719
 0000015861    11.0785500    51.1869060
 0000015862    11.0785520    51.1848853
 0000015863    11.0785658    51.1467171
 0000015864    11.0785765    51.1266921
 0000015865    11.0785822    51.1189388
 0000015866    11.0785854    51.1158373
 0000015867    11.0785872    51.1144810
 0000015868    11.0785884    51.1138507
 0000015869    11.0785891    51.1135504
 0000015870    11.0785896    51.1134067
 0000015871    11.0785900    51.1133383
 0000015872    11.0785902    51.1133059
 0000015873    11.0785904    51.1132908
 0000015874    11.0785905    51.1132838
 0000015875    11.0785906    51.1132805
 0000015876    11.0785906    51.1132791
 0000015877    11.0785906    51.1132784
 0000015878    11.0785907    51.1132781
 0000015879    11.0785907    51.1132780
 0000015880    11.0785907    51.1132779
 0000015881    11.0785907    51.1132779
 0000015882    11.0785907    51.1132779
 0000015883    11.0785907    51.1132779
 0000015884    11.0785907    51.1132779
 0000015885    11.0785907    51.1132779
 0000015886    11.0785907    51.1132779
 0000015887    11.0785907    51.1132779
 0000015888    11.0785907    51.1132779
 0000015889    11.0785907    51.1132779
 0000015890    11.0785907    51.1132779
 0000015891    11.0785907    51.1132779
 0000015892    11.0785907    51.1132779
 0000015893    11.0785907    51.1132779
 0000015894    11.0785907    51.1132779
 0000015895    11.0785907    51.1132780
 0000015896    11.0785907    51.1132781
 0000015897    11.0785906    51.1132784
 0000015898    11.0785906    51.1132791
 0000015899    11.0785906    51.1132806
 0000015900    11.0785905    51.1132838
 0000015901    11.0785904    51.1132908
 0000015902    11.0785902    51.1133059
 0000015903    11.0785900    51.1133383
 0000015904    11.0785896    51.1134067
 0000015905    11.0785891    51.1135504
 0000015906    11.0785884    51.1138507
 0000015907    11.0785872    51.1144810
 0000015908    11.0785854    51.1158373
 0000015909    11.0785822    51.1189388
 0000015910    11.0785765    51.1266921
 0000015911    11.0785658    51.1467171
 0000015912    11.0785520    51.1848853
 0000015913    11.0785533    51.1838967
 0000015914    11.0785671    51.1458605
 0000015915    11.0785777    51.1259443
 0000015916    11.0785834    51.1182540
 0000015917    11.0785865    51.1151874
 0000015918    11.0785884    51.1138507
 0000015919    11.0785895    51.1132317
 0000015920    11.0785903    51.1129378
 0000015921    11.0785908    51.1127977
 0000015922    11.0785911    51.1127312
 0000015923    11.0785914    51.1127000
 0000015924    11.0785915    51.1126854
 0000015925    11.0785916    51.1126787
 0000015926    11.0785917    51.1126756
 0000015927    11.0785917    51.1126742
 0000015928    11.0785918    51.1126736
 0000015929    11.0785918    51.1126733
 0000015930    11.0785918    51.1126732
 0000015931    11.0785918    51.1126732
 0000015932    11.0785918    51.1126731
 0000015933    11.0785918    51.1126731
 0000015934    11.0785918    51.1126731
 0000015935    11.0785918    51.1126731
 0000015936    11.0785918    51.1126731
 0000015937    11.0785918    51.1126731
 0000015938    11.0785918    51.1126731
 0000015939    11.0785918    51.1126731
 0000015940    11.0785918    51.1126731
 0000015941    11.0785918    51.1126731
 0000015942    11.0785918    51.1126731
 0000015943    11.0785918    51.1126731
 0000015944    11.0785918    51.1126731
 0000015945    11.0785918    51.1126732
 0000015946    11.0785918    51.1126732
 0000015947    11.0785918    51.1126733
 0000015948    11.0785918    51.1126736
 0000015949    11.0785917    51.1126742
 0000015950    11.0785917    51.1126756
 0000015951    11.0785916    51.1126787
 0000015952    11.0785915    51.1126854
 0000015953    11.0785914    51.1127000
 0000015954    11.0785911    51.1127312
 0000015955    11.0785908    51.1127977
 0000015956    11.0785903    51.1129378
 0000015957    11.0785895    51.1132317
 0000015958    11.0785884    51.1138507
 0000015959    11.0785865    51.1151874
 0000015960    11.0785834    51.1182540
 0000015961    11.0785777    51.1259443
 0000015962    11.0785671    51.1458605
 0000015963    11.0785533    51.1838967
 0000015964    11.0785542    51.1834080
 0000015965    11.0785679    51.1454363
 0000015966    11.0785785    51.1255775
 0000015967    11.0785842    51.1179224
 0000015968    11.0785873    51.1148759
 0000015969    11.0785891    51.1135504
 0000015970    11.0785903    51.1129378
 0000015971    11.0785910    51.1126475
 0000015972    11.0785915    51.1125094
 0000015973    11.0785919    51.1124441
 0000015974    11.0785921    51.1124134
 0000015975    11.0785922    51.1123992
 0000015976    11.0785924    51.1123927
 0000015977    11.0785924    51.1123897
 0000015978    11.0785925    51.1123884
 0000015979    11.0785925    51.1123878
 0000015980    11.0785925    51.1123875
 0000015981    11.0785925    51.1123874
 0000015982    11.0785925    51.1123873
 0000015983    11.0785925    51.1123873
 0000015984    11.0785926    51.1123873
 0000015985    11.0785926    51.1123873
 0000015986    11.0785926    51.1123873
 0000015987    11.0785926    51.1123873
 0000015988    11.0785926    51.1123873
 0000015989    11.0785926    51.1123873
 0000015990    11.0785926    51.1123873
 0000015991    11.0785926    51.1123873
 0000015992    11.0785926    51.1123873
 0000015993    11.0785926    51.1123873
 0000015994    11.0785926    51.1123873
 0000015995    11.0785925    51.1123873
 0000015996    11.0785925    51.1123873
 0000015997    11.0785925    51.1123874
 0000015998    11.0785925    51.1123875
 0000015999    11.0785925    51.1123878
 0000016000    11.0785925    51.1123884
 0000016001    11.0785924    51.1123897
 0000016002    11.0785924    51.1123927
 0000016003    11.0785922    51.1123992
 0000016004    11.0785921    51.1124134
 0000016005    11.0785919    51.1124441
 0000016006    11.0785915    51.1125094
 0000016007    11.0785910    51.1126475
 0000016008    11.0785903    51.1129378
 0000016009    11.0785891    51.1135504
 0000016010    11.0785873    51.1148759
 0000016011    11.0785842    51.1179224
 0000016012    11.0785785    51.1255775
 0000016013    11.0785679    51.1454363
 0000016014    11.0785542    51.1834080
 0000016015    11.0785548    51.1831665
 0000016016    11.0785685    51.1452265
 0000016017    11.0785791    51.1253974
 0000016018    11.0785848    51.1177612
 0000016019    11.0785878    51.1147258
 0000016020    11.0785896    51.1134067
 0000016021    11.0785908    51.1127977
 0000016022    11.0785915    51.1125094
 0000016023    11.0785920    51.1123724
 0000016024    11.0785924    51.1123078
 0000016025    11.0785926    51.1122775
 0000016026    11.0785927    51.1122635
 0000016027    11.0785928    51.1122570
 0000016028    11.0785929    51.1122541
 0000016029    11.0785930    51.1122528
 0000016030    11.0785930    51.1122522
 0000016031    11.0785930    51.1122519
 0000016032    11.0785930    51.1122518
 0000016033    11.0785930    51.1122518
 0000016034    11.0785930    51.1122518
 0000016035    11.0785930    51.1122518
 0000016036    11.0785930    51.1122518
 0000016037    11.0785930    51.1122518
 0000016038    11.0785930    51.1122518
 0000016039    11.0785930    51.1122518
 0000016040    11.0785930    51.1122518
 0000016041    11.0785930    51.1122518
 0000016042    11.0785930    51.1122518
 0000016043    11.0785930    51.1122518
 0000016044    11.0785930    51.1122518
 0000016045    11.0785930    51.1122518
 0000016046    11.0785930    51.1122518
 0000016047    11.0785930    51.1122518
 0000016048    11.0785930    51.1122518
 0000016049    11.0785930    51.1122519
 0000016050    11.0785930    51.1122522
 0000016051    11.0785930    51.1122528
 0000016052    11.0785929    51.1122541
 0000016053    11.0785928    51.1122570
 0000016054    11.0785927    51.1122635
 0000016055    11.0785926    51.1122775
 0000016056    11.0785924    51.1123078
 0000016057    11.0785920    51.1123724
 0000016058    11.0785915    51.1125094
 0000016059    11.0785908    51.1127977
 0000016060    11.0785896    51.1134067
 0000016061    11.0785878    51.1147258
 0000016062    11.0785848    51.1177612
 0000016063    11.0785791    51.1253974
 0000016064    11.0785685    51.1452265
 0000016065    11.0785548    51.1831665
 0000016066    11.0785552    51.1830480
 0000016067    11.0785689    51.1451234
 0000016068    11.0785794    51.1253095
 0000016069    11.0785851    51.1176833
 0000016070    11.0785882    51.1146539
 0000016071    11.0785900    51.1133383
 0000016072    11.0785911    51.1127312
 0000016073    11.0785919    51.1124441
 0000016074    11.0785924    51.1123078
 0000016075    11.0785927    51.1122434
 0000016076    11.0785929    51.1122134
 0000016077    11.0785931    51.1121995
 0000016078    11.0785932    51.1121931
 0000016079    11.0785932    51.1121902
 0000016080    11.0785933    51.1121889
 0000016081    11.0785933    51.1121883
 0000016082    11.0785933    51.1121880
 0000016083    11.0785934    51.1121879
 0000016084    11.0785934    51.1121879
 0000016085    11.0785934    51.1121879
 0000016086    11.0785934    51.1121879
 0000016087    11.0785934    51.1121879
 0000016088    11.0785934    51.1121879
 0000016089    11.0785934    51.1121879
 0000016090    11.0785934    51.1121879
 0000016091    11.0785934    51.1121879
 0000016092    11.0785934    51.1121879
 0000016093    11.0785934    51.1121879
 0000016094    11.0785934    51.1121879
 0000016095    11.0785934    51.1121879
 0000016096    11.0785934    51.1121879
 0000016097    11.0785934    51.1121879
 0000016098    11.0785934    51.1121879
 0000016099    11.0785934    51.1121879
 0000016100    11.0785933    51.1121880
 0000016101    11.0785933    51.1121883
 0000016102    11.0785933    51.1121889
 0000016103    11.0785932    51.1121902
 0000016104    11.0785932    51.1121931
 0000016105    11.0785931    51.1121995
 0000016106    11.0785929    51.1122134
 0000016107    11.0785927    51.1122434
 0000016108    11.0785924    51.1123078
 0000016109    11.0785919    51.1124441
 0000016110    11.0785911    51.1127312
 0000016111    11.0785900    51.1133383
 0000016112    11.0785882    51.1146539
 0000016113    11.0785851    51.1176833
 0000016114    11.0785794    51.1253095
 0000016115    11.0785689    51.1451234
 0000016116    11.0785552    51.1830480
 0000016117    11.0785555    51.1829903
 0000016118    11.0785692    51.1450734
 0000016119    11.0785797    51.1252670
 0000016120    11.0785854    51.1176459
 0000016121    11.0785884    51.1146196
 0000016122    11.0785902    51.1133059
 0000016123    11.0785914    51.1127000
 0000016124    11.0785921    51.1124134
 0000016125    11.0785926    51.1122775
 0000016126    11.0785929    51.1122134
 0000016127    11.0785931    51.1121834
 0000016128    11.0785933    51.1121695
 0000016129    11.0785934    51.1121632
 0000016130    11.0785935    51.1121603
 0000016131    11.0785935    51.1121590
 0000016132    11.0785935    51.1121585
 0000016133    11.0785936    51.1121582
 0000016134    11.0785936    51.1121581
 0000016135    11.0785936    51.1121581
 0000016136    11.0785936    51.1121580
 0000016137    11.0785936    51.1121580
 0000016138    11.0785936    51.1121580
 0000016139    11.0785936    51.1121580
 0000016140    11.0785936    51.1121580
 0000016141    11.0785936    51.1121580
 0000016142    11.0785936    51.1121580
 0000016143    11.0785936    51.1121580
 0000016144    11.0785936    51.1121580
 0000016145    11.0785936    51.1121580
 0000016146    11.0785936    51.1121580
 0000016147    11.0785936    51.1121580
 0000016148    11.0785936    51.1121580
 0000016149    11.0785936    51.1121581
 0000016150    11.0785936    51.1121581
 0000016151    11.0785936    51.1121582
 0000016152    11.0785935    51.1121585
 0000016153    11.0785935    51.1121590
 0000016154    11.0785935    51.1121603
 0000016155    11.0785934    51.1121632
 0000016156    11.0785933    51.1121695
 0000016157    11.0785931    51.1121834
 0000016158    11.0785929    51.1122134
 0000016159    11.0785926    51.1122775
